Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
960.0,amzzud,jasn,[i-a-sn],[to-dat-3-MP],
961.0,amzzud,ʁajlli,[ʁ-aj-lli],[DemPro-Deic:that-RelPro],
962.0,amzzud,illan,[i-lla-n],[3MS-be-partic],V
963.0,amzzud,nttan,[nttan],[3MS:he],
964.0,amzzud,a,[ad],[AD:Comp],
965.0,amzzud,jann,[jann],[jann],
966.0,,New_Sentence,New_Sentence,New_Sentence,
967.0,amzzud,nnan,[nna-n],[say:pf-3MP],V
968.0,amzzud,as,[a-s],[dat-3S],
969.0,amzzud,wah,[wah],[yes],
970.0,amzzud,tnʁit,[t-nʁ-i-t],[2S-kill:pf],V
971.0,amzzud,akkw,[akkw],[not even],
972.0,amzzud,lʕfrit,[l-ʕfrit],[the devil],N
973.0,amzzud,a,[ad],[AD:Comp],
974.0,amzzud,js,[iwi-s],[son-poss:3MS],
975.0,amzzud,n,[n],[of],
976.0,amzzud,baba,[baba],[1S:father],N
977.0,amzzud,jaʁ,[i-aʁ],[dat-1S],
978.0,amzzud,ur,[ur],[neg],
979.0,amzzud,tnʁt,[t-nʁ-t],[2S-kill:ao],V
980.0,amzzud,nkkwni,[nkkwni],[1P:we/us],
981.0,amzzud,ʁamann,[ʁama-nn],[stay:ao-3MP],V
982.0,amzzud,ʁinna,[ʁinna],[deic],
983.0,amzzud,rarn,[rar-n],[give back:ao-3MP],V
984.0,amzzud,fllas,[flla-s],[on-3MS],
985.0,amzzud,akal,[akal],[akal],N
986.0,amzzud,balakn,[balak-n],[go away:pf-3MP],V
987.0,amzzud,flnt,[fl-n-t],[flee:pf-3FP],V
988.0,,New_Sentence,New_Sentence,New_Sentence,
989.0,amzzud,igawr,[i-gawr],[3MS-sit down:pf],V
990.0,amzzud,ssijjidlli,[ssijjid-lli],[the man-RelPro] ,N
991.0,amzzud,ildid,[i-ldi-d],[3MS-take out:ao-deic],V
992.0,amzzud,ʃʃqf,[ʃʃqf],[pipe],N
993.0,amzzud,ns,[n-s],[of-3S],
994.0,amzzud,ikmi,[i-kmi],[3MS-smoke:pf],V
995.0,amzzud,i!rzm,[i-!rzm],[3MS-release:pf],V
996.0,amzzud,ugaju,[u-gaju],[SMCS-head],N
997.0,amzzud,ns,[n-s],[of-3S],
998.0,amzzud,jini,[i-ini],[3MS-say:ao],V
999.0,amzzud,matta,[ma-tta],[ma-tta],
1000.0,amzzud,ʁajad,[ʁ-aja-d],[DemPro-Deic:this],
1001.0,amzzud,skrʁ,[skr-ʁ],[do:pf-1S],V
1002.0,,New_Sentence,New_Sentence,New_Sentence,
1003.0,amzzud,tnna,[t-nna],[2FS-say:pf],V
1004.0,amzzud,jji,[iji],[dat:1S],
1005.0,amzzud,nit,[nit],[really],
1006.0,amzzud,jadlli,[jadlli],[anyway],
1007.0,amzzud,tfruχt,[t-fruχ-t],[FSCS:girl],N
1008.0,amzzud,ʁwli,[ʁwli],[2MS:go up:Imper],V
1009.0,amzzud,agwiʁ,[agwi-ʁ],[refuse:pf-1S],V
1010.0,amzzud,ad,[ad],[AD:Comp],
1011.0,amzzud,ʁwliʁ,[ʁwli-ʁ],[go up:pf-1S],V
1012.0,amzzud,ʁila,[ʁila],[ʁila],
1013.0,amzzud,nkki,[nkki],[1S:me],N
1014.0,amzzud,astt,[as-tt],[as-tt],
1015.0,amzzud,iskrn,[i-skr-n],[3MS-do:pf-partic],V
1016.0,amzzud,i,[i],[dat],
1017.0,amzzud,wgajunw,[w-gaju-nw],[SMCS-head-poss:1S],N
1018.0,,New_Sentence,New_Sentence,New_Sentence,
1019.0,amzzud,ntta,[ntta],[3MS:he],
1020.0,amzzud,ur,[ur],[neg],
1021.0,amzzud,issin,[i-ssin],[3MS-know:Impf],V
1022.0,amzzud,talχatmt,[ta-l-χatm-t],[FFSS-ring],N
1023.0,amzzud,lli,[lli],[RelPro],
1024.0,amzzud,is,[is],[Interro],
1025.0,amzzud,tga,[t-ga],[3FS-be:pf],V
1026.0,amzzud,ti,[ti],[ti],
1027.0,amzzud,llħikma,[n l-ħikma],[of wisdom],N
1028.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1029.0,amzzud,ʃuf,[ʃuf],[see:Imper:2MS],V
1030.0,amzzud,tafruχt,[ta-fruχ-t],[FFSS-girl],N
1031.0,amzzud,ad,[a-d],[DemDet-Deic:this] ,
1032.0,amzzud,tgllint,[t-glli-nt],[t-glli-nt],
1033.0,,New_Sentence,New_Sentence,New_Sentence,
1034.0,amzzud,lliʁ,[lliʁ],[RelPro],
1035.0,amzzud,rad,[rad],[RAD:Fut],
1036.0,amzzud,tʁwli,[t-ʁwli],[3FS-go up:pf],V
1037.0,amzzud,tf,[t-f],[3FS-give:ao],V
1038.0,amzzud,i,[i],[to],
1039.0,amzzud,jji,[iji],[dat:1S],
1040.0,amzzud,talχatmt,[ta-l-χatm-t],[FFSS-ring],N
1041.0,amzzud,ma,[ma],[what],
1042.0,amzzud,jssnn,[i-ssn-n],[3MS-know:pf],V
1043.0,amzzud,manis,[mani-s],[mani-s],
1044.0,amzzud,tdda,[t-dda],[3FS-go away:pf],V
1045.0,amzzud,nkki,[nkki],[1S:me],N
1046.0,amzzud,ha,[ha],[presentative],
1047.0,amzzud,jji,[iji],[dat:1S],
1048.0,amzzud,ʁamaʁ,[ʁama-ʁ],[stay:ao-1S],V
1049.0,amzzud,ʁ,[ʁ],[at],
1050.0,amzzud,ddu,[ddu],[under],
1051.0,amzzud,wakal,[w-akal],[SMCS-soil],N
1052.0,amzzud,mta,[mta],[mta],
1053.0,amzzud,jas,[i-a-s],[to-dat-3S],
1054.0,amzzud,ka,[ka],[ka],
1055.0,amzzud,fiʁ,[fi-ʁ],[give:pf-1S],V
1056.0,amzzud,talχatmt,[ta-l-χatm-t],[FFSS-ring],N
1057.0,amzzud,ns,[n-s],[of-3S],
1058.0,amzzud,a,[ad],[AD:Comp],
1059.0,amzzud,stt,[stt],[with-Obj],
1060.0,amzzud,tawi,[t-awi],[3FS-bring:pf],V
1061.0,,New_Sentence,New_Sentence,New_Sentence,
1062.0,amzzud,i!duwwr,[i-!duwwr],[3MS-return:pf],V
1063.0,amzzud,talχatmtlli,[ta-l-χatm-t-lli],[FFSS-ring-RelPro] ,N
1064.0,amzzud,ʁika,[ʁika],[like this],
1065.0,amzzud,i!ttħddrd,[i-!ttħddr-d],[3MS-!ttħddr-d],V
1066.0,amzzud,ja,[ja],[one:M],
1067.0,amzzud,llʕfrit,[ll-ʕfrit],[the devil],N
1068.0,amzzud,lgwddam,[l-gwddam],[in front of],N
1069.0,amzzud,ns,[n-s],[PossDet:3S],
1070.0,amzzud,ildid,[i-ldi-d],[3MS-take out:ao-deic],V
1071.0,amzzud,srs,[sr-s],[to-3S],
1072.0,amzzud,ssif,[ssif],[the sword],N
1073.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1074.0,amzzud,jas,[i-a-s],[to-dat-3S],
1075.0,amzzud,lʕfrit,[l-ʕfrit],[the devil],N
1076.0,amzzud,aha,[aha],[aha],
1077.0,amzzud,amr,[amr],[order:Imper:2S],V
1078.0,amzzud,ajnna,[ajnna],[Whatever,
1079.0,amzzud,trit,[t-ri-t],[2MS-want:ao],
1080.0,amzzud,a,[ad],[AD:Comp],V
1081.0,amzzud,jak,[a-k],[dat-2MS],
1082.0,amzzud,d,[d],[d],
1083.0,amzzud,ittrs,[i-tt-rs],[3MS-put:Impf],
1084.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1085.0,amzzud,jas,[i-a-s],[to-dat-3S],V
1086.0,amzzud,riʁ,[ri-ʁ],[want:ao-1S],
1087.0,amzzud,a,[ad],[AD:Comp],V
1088.0,amzzud,jji,[iji],[dat:1S],
1089.0,amzzud,tall,[t-all],[2MS-rise to:ao],
1090.0,amzzud,t,[t],[Obj:3S],V
1091.0,amzzud,s,[s],[from],
1092.0,amzzud,iggi,[iggi],[the side],
1093.0,amzzud,wwakal,[w-w-akal],[of-to-soil],
1094.0,amzzud,jall,[i-all],[3MS-pull up:pf],N
1095.0,amzzud,tid,[t-id],[Obj:3S-deic],V
1096.0,amzzud,s,[s],[from],
1097.0,amzzud,iggi,[iggi],[the side],
1098.0,amzzud,n,[n],[of],
1099.0,amzzud,ddunit,[ddunit],[life],
1100.0,amzzud,jafid,[i-af-id],[3MS-find:pf-deic],N
1101.0,amzzud,ajtmas,[ajtma-s],[brother:P-poss:3S],V
1102.0,amzzud,ddan,[dda-n],[go away:pf-3MP],N
1103.0,amzzud,flnt,[fl-n-t],[flee:pf-3FP],N
1104.0,amzzud,iχmmim,[i-χmmim],[3MS-reflect:pf],V
1105.0,amzzud,igllb,[i-gllb],[3MS-turn:pf],V
1106.0,amzzud,daʁ,[daʁ],[once again],
1107.0,amzzud,talχatmtlli,[ta-l-χatm-t-lli],[FFSS-ring-RelPro] ,
1108.0,amzzud,i!tt!ħddard,[i-!tt-!ħddar-d],[3MS-!tt-!ħddar-d],N
1109.0,amzzud,daʁ,[daʁ],[once again],V
1110.0,amzzud,lʕfrit,[l-ʕfrit],[the devil],
1111.0,amzzud,lli,[lli],[RelPro],N
1112.0,amzzud,ʁ,[ʁ],[in],
1113.0,amzzud,lgwddam,[l-gwddam],[in front of],
1114.0,amzzud,ns,[n-s],[of-3S],N
1115.0,amzzud,jini,[i-ini],[3MS-say:ao],
1116.0,amzzud,jas,[i-a-s],[to-dat-3S],V
1117.0,amzzud,mat,[mat],[what],
1118.0,amzzud,trit,[t-ri-t],[2MS-want:ao],
1119.0,,New_Sentence,New_Sentence,New_Sentence,V
1120.0,amzzud,inna,[i-nna],[3MS-say:pf],
1121.0,amzzud,jas,[i-a-s],[to-dat-3S],V
1122.0,amzzud,riʁ,[ri-ʁ],[want:ao-1S],
1123.0,amzzud,a,[ad],[AD:Comp],V
1124.0,amzzud,jji,[iji],[dat:1S],
1125.0,amzzud,d,[d],[d],
1126.0,amzzud,tawit,[t-awi-t],[2S-bring:ao],
1127.0,amzzud,jan,[ja-n],[one:M],V
1128.0,amzzud,wajjis,[w-ajjis],[SMCS-horse],
1129.0,amzzud,igan,[i-ga-n],[3MS-be-partic],N
1130.0,amzzud,umlil,[umlil],[the white],V
1131.0,amzzud,d,[d],[d],
1132.0,amzzud,jat,[ja-t],[one:F],
1133.0,amzzud,lksut,[l-ksut],[garment],
1134.0,amzzud,igan,[i-ga-n],[3MS-be-partic],N
1135.0,amzzud,tumlilt,[t-umlil-t],[FFSS-the white-F],V
1136.0,amzzud,jawi,[i-awi],[3MS-bring:Impf],N
1137.0,amzzud,jas,[i-a-s],[to-dat-3S],V
1138.0,amzzud,tnid,[tn-id],[Obj:3MP-deic],
1139.0,,New_Sentence,New_Sentence,New_Sentence,
1140.0,amzzud,izzigz,[i-zzigz],[3MS-walk:pf],
1141.0,amzzud,ajlliʁ,[ajlliʁ],[until],V
1142.0,amzzud,nn,[nn],[nn],
1143.0,amzzud,iqqrrb,[i-qqrrb],[3MS-get close to:pf],
1144.0,amzzud,!ttrf,[!ttrf],[near],V
1145.0,amzzud,n,[n],[n],
1146.0,amzzud,jat,[ja-t],[one:F],
1147.0,amzzud,lmdint,[l-mdin-t],[the city],
1148.0,amzzud,jafinn,[i-af-inn],[3MS-find:pf-deic],N
1149.0,amzzud,gis,[gi-s],[loc:3MS],V
1150.0,amzzud,jan,[ja-n],[one:M],
1151.0,amzzud,wmksa,[w-mksa],[SMCS-shepherd],N
1152.0,amzzud,iksa,[i-ksa],[3MS-pasture:pf],V
1153.0,amzzud,ulli,[ulli],[sheep:P],N
1154.0,amzzud,iʁr,[i-ʁr],[3MS-call:pf],V
1155.0,amzzud,as,[a-s],[dat-3S],
1156.0,amzzud,wa,[wa],[O you],
1157.0,amzzud,jamksa,[i-a-mksa],[to-MFSS-shepherd],N
1158.0,,New_Sentence,New_Sentence,New_Sentence,
1159.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1160.0,amzzud,jas,[i-a-s],[to-dat-3S],
1161.0,amzzud,nʕam,[nʕam],[Yes],
1162.0,,New_Sentence,New_Sentence,New_Sentence,
1163.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1164.0,amzzud,jas,[i-a-s],[to-dat-3S],
1165.0,amzzud,riʁ,[ri-ʁ],[want:ao-1S],V
1166.0,amzzud,a,[ad],[AD:Comp],
1167.0,amzzud,jji,[iji],[dat:1S],
1168.0,amzzud,tft,[t-f-t],[2S-give:ao],V
1169.0,amzzud,alqqaʁ,[a-lqqaʁ],[MFSS-sheep],N
1170.0,amzzud,ann,[a-nn],[DemDet-Deic:that],
1171.0,amzzud,ad,[ad],[AD:Comp],
1172.0,amzzud,ak,[a-k],[dat-2MS],
1173.0,amzzud,fʁ,[f-ʁ],[give:ao-1S],V
1174.0,amzzud,ajjis,[a-jjis],[MFSS-horse],N
1175.0,amzzud,a,[a-d],[DemDet-Deic:this] ,
1176.0,,New_Sentence,New_Sentence,New_Sentence,
1177.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1178.0,amzzud,jas,[i-a-s],[to-dat-3S],
1179.0,amzzud,zʕma,[zʕma],[maybe],
1180.0,amzzud,ar,[ar],[AR],
1181.0,amzzud,gigi,[gig-i],[in:1S],
1182.0,amzzud,!ttssat,[t-!dssa-t],[2S-despise:Impf],V
1183.0,,New_Sentence,New_Sentence,New_Sentence,
1184.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1185.0,amzzud,jas,[i-a-s],[to-dat-3S],
1186.0,amzzud,u,[u],[and],
1187.0,amzzud,mn,[mn],[mn],
1188.0,amzzud,baʕd,[baʕd],[after],
1189.0,amzzud,tft,[t-ft],[2S-give:ao],V
1190.0,amzzud,i,[i],[to],
1191.0,amzzud,jji,[iji],[dat:1S],
1192.0,amzzud,lksut,[l-ksut],[garment],N
1193.0,amzzud,lli,[lli],[RelPro],
1194.0,amzzud,tlsit,[t-ls-i-t],[2S-wear-pfneg-t],V
1195.0,amzzud,fkʁak,[fk-ʁ-a-k],[give:ao-1S-dat-2S],V
1196.0,amzzud,nkki,[nkki],[1S:me],N
1197.0,amzzud,χta,[χ-ta],[DemPronFS:this one],
1198.0,,New_Sentence,New_Sentence,New_Sentence,
1199.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1200.0,amzzud,jas,[i-a-s],[to-dat-3S],
1201.0,amzzud,awddi,[awddi],[Interjection],
1202.0,amzzud,uhu,[uhu],[no],
1203.0,amzzud,ur,[ur],[neg],
1204.0,amzzud,ad,[ad],[AD:Comp],
1205.0,amzzud,ak,[a-k],[dat-2MS],
1206.0,amzzud,tt,[tt],[tt],
1207.0,amzzud,fʁ,[f-ʁ],[give:ao-1S],V
1208.0,amzzud,izd,[izd],[Interro],
1209.0,amzzud,zʕma,[zʕma],[maybe],
1210.0,amzzud,ar,[ar],[AR],
1211.0,amzzud,gigi,[gig-i],[in:1S],
1212.0,amzzud,!ttssat,[t-!dssa-t],[2S-despise:Impf],V
1213.0,,New_Sentence,New_Sentence,New_Sentence,
1214.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1215.0,amzzud,jas,[i-a-s],[to-dat-3S],
1216.0,amzzud,u!llah,[u-!llah],[by God],N
1217.0,amzzud,abla,[abla],[only],
1218.0,amzzud,lmʕqqul,[l-mʕqqul],[serious],N
1219.0,amzzud,awa,[awa],[so],
1220.0,amzzud,hak,[hak],[hak],
1221.0,amzzud,bʕda,[bʕda],[first],
1222.0,amzzud,lksutlliʁ,[l-ksu-t-lli-ʁ],[garment-lli-1S],N
1223.0,amzzud,badln,[badl-n],[exchange:pf-3MP],V
1224.0,amzzud,lksut,[l-ksut],[garment],N
1225.0,,New_Sentence,New_Sentence,New_Sentence,
1226.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1227.0,amzzud,jas,[i-a-s],[to-dat-3S],
1228.0,amzzud,awa,[awa],[so],
1229.0,amzzud,hak,[hak],[hak],
1230.0,amzzud,ajjis,[a-jjis],[MFSS-horse],N
1231.0,amzzud,ara,[ara],[2S:give:Imper],V
1232.0,amzzud,alqqaʕ,[a-lqqaʕ],[MFSS-sheep],N
1233.0,amzzud,!j!amz,[!j-!amz],[3MS-hold:pf],V
1234.0,amzzud,alqqaʕ,[a-lqqaʕ],[MFSS-sheep],N
1235.0,,New_Sentence,New_Sentence,New_Sentence,
1236.0,amzzud,iʁrs,[i-ʁrs],[3MS-call:pf],V
1237.0,amzzud,as,[a-s],[dat-3S],
1238.0,amzzud,ig,[i-g],[3MS-be:ao],V
1239.0,amzzud,tiliwit,[t-iliwi-t],[sheep skin],N
1240.0,amzzud,ns,[n-s],[of-3S],
1241.0,amzzud,f,[f],[on],
1242.0,amzzud,iggi,[iggi],[the side],
1243.0,amzzud,wgaju,[w-gaju],[SMCS-head],N
1244.0,amzzud,ns,[n-s],[of-3S],
1245.0,amzzud,if,[i-f],[3MS-give:pf],V
1246.0,amzzud,as,[a-s],[dat-3S],
1247.0,amzzud,!ssgitt,[!ssgitt],meat carcass,N
1248.0,amzzud,ns,[n-s],[of-3S],
1249.0,,New_Sentence,New_Sentence,New_Sentence,
1250.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1251.0,amzzud,jas,[i-a-s],[to-dat-3S],
1252.0,amzzud,awi,[awi],[bring:Imper:2S],V
1253.0,amzzud,tt,[tt],[Obj:3S],
1254.0,amzzud,sul,[sul],[not yet],
1255.0,amzzud,ikʃm,[i-kʃm],[3MS-come in],V
1256.0,amzzud,s,[s],[into],
1257.0,amzzud,lmdint,[l-mdin-t],[the city],N
1258.0,amzzud,ig,[i-g],[3MS-be:ao],V
1259.0,amzzud,ugaju,[u-gaju],[SMCS-head],N
1260.0,amzzud,ns,[n-s],[of-3S],
1261.0,amzzud,zund,[zund],[a-s],
1262.0,amzzud,wu,[wu],[wu],
1263.0,amzzud,!w!mʒʒud,[!w-!mʒʒud],[SMCS-scabby],N
1264.0,,New_Sentence,New_Sentence,New_Sentence,
1265.0,amzzud,jizwirnn,[i-i-zwir-nn],[to-3MS-be first-Deic],V
1266.0,amzzud,s,[s],[by],
1267.0,amzzud,lamin,[l-amin],[representing craftsmen],N
1268.0,amzzud,ijgzzarn,[i-j-gzzar-n],[of-MPFS-butcher],N
1269.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1270.0,amzzud,jas,[i-a-s],[to-dat-3S],
1271.0,amzzud,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
1272.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1273.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1274.0,amzzud,jas,[i-a-s],[to-dat-3S],
1275.0,amzzud,ʕalajkumssalam,[ʕalajkumssalam],[peace on you],
1276.0,,New_Sentence,New_Sentence,New_Sentence,
1277.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1278.0,amzzud,jas,[i-a-s],[to-dat-3S],
1279.0,amzzud,ur,[ur],[neg],
1280.0,amzzud,tlli,[t-lli],[3FS-be:pf],V
1281.0,amzzud,kra,[kra],[some],
1282.0,amzzud,lχdmt,[l-χdm-t],[job],N
1283.0,,New_Sentence,New_Sentence,New_Sentence,
1284.0,amzzud,jalld,[i-all-d],[3MS-pull up:pf-deic],V
1285.0,amzzud,fllas,[flla-s],[on-3MS],
1286.0,amzzud,ugzzar,[u-gzzar],[SMCS-butcher],N
1287.0,amzzud,aln,[aln],[eyes],N
1288.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1289.0,amzzud,jas,[a-s],[dat-3S],
1290.0,amzzud,sir,[sir],[go],
1291.0,amzzud,add,[ad],[AD:Comp],
1292.0,amzzud,fllak,[fll-a-k],[above-2S],
1293.0,amzzud,ur,[ur],[neg],
1294.0,amzzud,isahl,[i-sahl],[3MS-ease:ao],V
1295.0,amzzud,!rbbi,[!rbbi],[God],N
1296.0,,New_Sentence,New_Sentence,New_Sentence,
1297.0,amzzud,izuggz,[i-zuggz],[3MS-use:pf],V
1298.0,amzzud,ugzzar,[u-gzzar],[SMCS-butcher],N
1299.0,amzzud,aʃaqqur,[a-ʃaqqur],[MFSS-ax],N
1300.0,amzzud,ʁikad,[ʁikad],[like this],
1301.0,amzzud,ibbi,[i-bbi],[3MS-cat:pf],V
1302.0,amzzud,!adad,[!adad],[finger],N
1303.0,amzzud,ns,[n-s],[of-3S],
1304.0,amzzud,ar,[ar],[AR],
1305.0,amzzud,t,[t],[t],
1306.0,amzzud,i!ttaj,[i-!ttaj],[3MS-!ttaj],V
1307.0,amzzud,ilwr,[i-lwr],[3MS-run away],V
1308.0,amzzud,as,[a-s],[dat:3MS],
1309.0,,New_Sentence,New_Sentence,New_Sentence,
1310.0,amzzud,izzigz,[i-zzigz],[3MS-walk:pf],V
1311.0,amzzud,ilkmnn,[i-lkm-nn],[3MS:arrive:pf-deic],V
1312.0,amzzud,lamin,[l-amin],[representing craftsmen],N
1313.0,amzzud,ijχrrazn,[i-j-χrraz-n],[of-MPCS-shoemaker],N
1314.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1315.0,amzzud,jas,[i-a-s],[to-dat-3S],
1316.0,amzzud,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
1317.0,amzzud,a,[a],[voc],
1318.0,amzzud,lmʕllm,[l-mʕllm],[master],N
1319.0,amzzud,lla,[lla],[lla],
1320.0,amzzud,jʕawn,[i-ʕawn],[3MS-help:ao],V
1321.0,amzzud,ur,[ur],[neg],
1322.0,amzzud,tlla,[t-lla],[3FS-be:pf],V
1323.0,amzzud,kra,[kra],[some],
1324.0,amzzud,l,[l],[of],
1325.0,amzzud,lχdmt,[l-χdm-t],[job],N
1326.0,,New_Sentence,New_Sentence,New_Sentence,
1327.0,amzzud,igllbd,[i-gllb-d],[3MS-turn-deic],V
1328.0,amzzud,gis,[gi-s],[loc:3MS],
1329.0,amzzud,lmʕllm,[l-mʕllm],[master],N
1330.0,amzzud,aχrraz,[a-χrraz],[MFSS-shoemaker],N
1331.0,amzzud,ʁikad,[ʁikad],[like this],
1332.0,amzzud,i!zr,[i-!zr],[3MS-see:pf],V
1333.0,amzzud,agaju,[a-gaju],[MFSS-head],N
1334.0,amzzud,ns,[n-s],[of-3S],
1335.0,amzzud,ishu,[i-shu],[3MS-doze:pf],V
1336.0,amzzud,iħʃu,[i-ħʃu],[3MS-insert],V
1337.0,amzzud,ʃʃfi,[ʃʃfi],[awl],
1338.0,amzzud,ʁ,[ʁ],[in],
1339.0,amzzud,u!dad,[u-!dad],[SMCS-finger],N
1340.0,amzzud,ns,[n-s],[of-3S],
1341.0,amzzud,ar,[ar],[AR],
1342.0,amzzud,t,[t],[t],
1343.0,amzzud,i!ttzi,[i-!ttzi],[3MS-!ttzi],V
1344.0,amzzud,ʁd,[ʁd],[ʁd],
1345.0,amzzud,ntta,[ntta],[3MS:he],
1346.0,amzzud,ilwr,[i-lwr],[3MS-run away],V
1347.0,amzzud,ilkmnn,[i-lkm-nn],[3MS-arrive:pf-deic],V
1348.0,amzzud,lamin,[l-amin],[representing craftsmen],N
1349.0,amzzud,ijħʒʒamn,[i-j-ħʒʒam-n],[of-MPCS-hairdresser],
1350.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1351.0,amzzud,jas,[i-a-s],[to-dat-3S],
1352.0,amzzud,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
1353.0,,New_Sentence,New_Sentence,New_Sentence,
1354.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1355.0,amzzud,jas,[i-a-s],[to-dat-3S],
1356.0,amzzud,ssalamuraħmatu!llah,[ssalamuraħmatu!llah],[peace on you],N
1357.0,,New_Sentence,New_Sentence,New_Sentence,
1358.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1359.0,amzzud,jas,[i-a-s],[to-dat-3S],
1360.0,amzzud,ur,[ur],[neg],
1361.0,amzzud,tlli,[t-lli],[3FS-be:pf],V
1362.0,amzzud,kra,[kra],[some],
1363.0,amzzud,l,[l],[of],
1364.0,amzzud,lχdmt,[l-χdm-t],[job],N
1365.0,,New_Sentence,New_Sentence,New_Sentence,
1366.0,amzzud,jalld,[i-all-d],[3MS-pull up:pf-deic],V
1367.0,amzzud,gis,[gi-s],[loc:3MS],
1368.0,amzzud,aln,[aln],[eyes],N
1369.0,amzzud,sajlliʁ,[s-ajlliʁ],[s-ajlliʁ],
1370.0,amzzud,ibbi,[i-bbi],[3MS-cat:pf],V
1371.0,amzzud,!rrami,[!rrami],[shooter],N
1372.0,amzzud,lli,[lli],[RelPro],
1373.0,amzzud,mu,[mu],[3MSm],
1374.0,amzzud,jttkks,[i-tt-kks],[3MS-pron-take off:ao],V
1375.0,amzzud,azzar,[a-zzar],[MFSS-hair],N
1376.0,amzzud,iflnn,[i-fl-nn],[3MS-run away:pf-deic],V
1377.0,amzzud,kullu,[kullu],[all],
1378.0,amzzud,rrwina,[rrwina],[disorder],N
1379.0,amzzud,ʁ,[ʁ],[into],
1380.0,amzzud,lmdint,[l-mdin-t],[the city],N
1381.0,amzzud,ibalak,[i-balak],[3MS-clear:pf],V
1382.0,amzzud,ilwr,[i-lwr],[3MS-run away],V
1383.0,,New_Sentence,New_Sentence,New_Sentence,
1384.0,amzzud,ilkmd,[i-lkm-d],[3MS-arrive:pf-deic],V
1385.0,amzzud,dar,[dar],[to],
1386.0,amzzud,lmakan,[l-makan],[location],N
1387.0,amzzud,ijʃfnaʒin,[i-j-ʃfnaʒ-in],[of-MPCS-Manufacturer beignet],
1388.0,amzzud,dar,[dar],[to],
1389.0,amzzud,jan,[ja-n],[one:M],
1390.0,amzzud,ar,[ar],[AR],
1391.0,amzzud,ittħaj,[i-ttħaj],[3MS-push:Impf],V
1392.0,amzzud,kilu,[kilu],[kilogram],N
1393.0,amzzud,wggurn,[w-ggurn],[SMCS-flour],N
1394.0,amzzud,i,[i],[i],
1395.0,amzzud,wass,[w-ass],[SMCS-day],N
1396.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1397.0,amzzud,jas,[i-a-s],[to-dat-3S],
1398.0,amzzud,awddi,[awddi],[Interjection],
1399.0,amzzud,is,[is],[Interro],
1400.0,amzzud,ur,[ur],[neg],
1401.0,amzzud,tlli,[t-lli],[3FS-be:pf],V
1402.0,amzzud,kra,[kra],[some],
1403.0,amzzud,l,[l],[of],
1404.0,amzzud,lχdmt,[l-χdm-t],[job],N
1405.0,,New_Sentence,New_Sentence,New_Sentence,
1406.0,amzzud,inna,[i-nna],[3MP-say:pf],V
1407.0,amzzud,jas,[i-a-s],[to-dat-3S],
1408.0,amzzud,awddi,[awddi],[Interjection],
1409.0,amzzud,maʁ,[maʁ],[maʁ],
1410.0,amzzud,jad,[jad],[this],
1411.0,amzzud,χdmʁ,[χdm-ʁ],[work:pf-1S],V
1412.0,amzzud,nkki,[nkki],[1S:me],N
1413.0,amzzud,ag,[ad],[AD:Comp],
1414.0,amzzud,gis,[gi-s],[loc:3MS],
1415.0,amzzud,tχdmt,[t-χdm-t],[2S-work:pf],V
1416.0,amzzud,kijji,[kijji],[2MS],
1417.0,,New_Sentence,New_Sentence,New_Sentence,
1418.0,amzzud,kilu,[kilu],[one kilogram],
1419.0,amzzud,wggurn,[w-ggurn],[SMCS-flour],N
1420.0,amzzud,a,[ad],[AD:Comp],
1421.0,amzzud,ttħajʁ,[ttħaj-ʁ],[push:Impf-1S],V
1422.0,amzzud,i,[i],[i],
1423.0,amzzud,wass,[w-ass],[SMCS-day],N
1424.0,,New_Sentence,New_Sentence,New_Sentence,
1425.0,amzzud,mara,[mara],[what ra],
1426.0,amzzud,jji,[iji],[dat:1S],
1427.0,amzzud,tskart,[t-skar-t],[2S:do:ao],V
1428.0,,New_Sentence,New_Sentence,New_Sentence,
