Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
1050,Hasan,jini,[i-ini],[3MS-say:ao],V
1051,Hasan,jas,[i-a-s],[to-dat-3S],
1052,Hasan,ħasan,[ħasan],[Hassan],N
1053,Hasan,awddi,[awddi],[Interjection],
1054,Hasan,ur,[ur],[neg],
1055,Hasan,i,[i],[to],
1056,Hasan,ijji,[iji],[dat:1S],
1057,Hasan,!χassan,[!χassa-n],[miss-n:partic],V
1058,Hasan,lflus,[l-flus],[money],N
1059,Hasan,nkki,[nkki],[1S:me],N
1060,Hasan,riʁ,[ri-ʁ],[want:pf-1S],V
1061,Hasan,a,[a-d],[AD:Comp],
1062,Hasan,sul,[sul],[not yet],
1063,Hasan,zzigzʁ,[zzigz-ʁ],[run through:pf-1S],V
1064,Hasan,s,[s],[to],
1065,Hasan,lgwddam,l-gwddam],[the front],N
1066,,New_Sentence,New_Sentence,New_Sentence,
1067,Hasan,inna,[i-nna],[3MS-say:pf],V
1068,Hasan,jas,[i-a-s],[to-dat-3S],
1069,Hasan,ha,[ha],[presentative],
1070,Hasan,l!ʕar,[l-!ʕar],[the protection],N
1071,Hasan,n,[n],[of],
1072,Hasan,bbwa,[bbwa],[father],N
1073,Hasan,k,[k],[PossDet:2MS],
1074,Hasan,ula,[ula],[or],
1075,Hasan,wi,[wi],[Poss:of],
1076,Hasan,ijnna,[i-j-nna],[of-SMCS-mother],N
1077,Hasan,k,[k],[PossDet:2MS],
1078,Hasan,a,[a],[voc],
1079,Hasan,ddari,[ddar-i],[ddar-1S],
1080,Hasan,tskkust,[t-skkus-t],[2S-sit down:pf-t],V
1081,Hasan,hann,[hann],[presentative],
1082,Hasan,ur,[ur],[neg],
1083,Hasan,a,[a-d],[AD:Comp],
1084,Hasan,fllak,[fll-a-k],[above-2S],
1085,Hasan,izri,[i-zri],[3MS-undergo:pf],V
1086,Hasan,abla,[abla],[it is necessary that],
1087,Hasan,inna,[inna],[what],V
1088,Hasan,flla,[flla],[above],
1089,Hasan,jzrin,[i-zri-n],[3MS:pass-partic],V
1090,,New_Sentence,New_Sentence,New_Sentence,
1091,Hasan,igiwr,[i-giwr],[3MS-sit down:pf],V
1092,Hasan,dars,[dar-s],[at-3S],
1093,Hasan,ħasan,[ħasan],[Hassan],N
1094,Hasan,awa,[awa],[so],
1095,Hasan,a!fqqir,[a-!fqqir],[MFSS-old man],N
1096,Hasan,ismun,[i-smun],[3MS-gather:pf],V
1097,Hasan,a!qqarid,[a-!qqarid],[MFSS-money],N
1098,Hasan,inʒħ,[i-nʒħ],[3MS-succeed:pf],V
1099,Hasan,mja,[mja],[hundred],N
1100,Hasan,f,[f],[for],
1101,Hasan,lmja,[l-mja],[the-hundred],N
1102,Hasan,ʁ,[ʁ],[at],
1103,Hasan,lqhwa,[l-qhwa],[the coffee],N
1104,Hasan,ħasan,[ħasan],[Hassan],N
1105,Hasan,ntta,[ntta],[3MS:him],
1106,Hasan,ar,[ar],[AR],
1107,Hasan,as,[a-s],[dat:3MS],
1108,Hasan,ttinin,[tt-ini-n],[3PM-say:Impf],V
1109,Hasan,aʁar,[aʁar],[just],
1110,Hasan,ħasan,[ħasan],[Hassan],N
1111,Hasan,bu,[bu],[owner],
1112,Hasan,wmarg,[u-marg],[SMCS-song],N
1113,Hasan,New_Sentence,New_Sentence,New_Sentence,
1114,Hasan,ar,[ar],[AR],
1115,Hasan,zzigizn,[zzigiz-n],[pass:Impf-3PM],V
1116,Hasan,ussan,[ussan],[PMFS:day],N
1117,Hasan,ar,[ar],[AR],
1118,Hasan,zzrajn,[zzraj-n],[pass:Impf-3PM],V
1119,Hasan,ussan,[ussan],[PMFS:day],N
1120,Hasan,jawid,[i-awi-d],[3MS-bring:ao],V
1121,Hasan,!rbbi,[!rbbi],[God],N
1122,Hasan,a!fqqir,[a-!fqqir],[MFSS-old man],N
1123,Hasan,iqqijd,[i-qqijd],[3MS-enroll:pf],V
1124,Hasan,s,[s],[to],
1125,Hasan,lħiʒʒ,[l-ħiʒʒ],[pilgrimage],N
1126,Hasan,jini,[i-ini],[3MS-say:ao],V
1127,Hasan,j,[j],[j],
1128,Hasan,ħasan,[ħasan],[Hassan],N
1129,Hasan,ʕla,[ʕla],[for],
1130,Hasan,!rbbi,[!rbbi],[God],N
1131,Hasan,a,[a],[voc],
1132,Hasan,ħasan,[ħasan],[Hassan],N
1133,Hasan,hann,[hann],[presentative],
1134,Hasan,rad,[rad],[RAD:Fut],
1135,Hasan,mmudduʁ,[mmuddu-ʁ],[travel:ao-1S],V
1136,Hasan,s,[s],[to],
1137,Hasan,lħiʒʒ,[l-ħiʒʒ],[pilgrimage],N
1138,Hasan,inna,[i-nna],[3MS-say:pf],V
1139,Hasan,j!χassan,[i-!χassa-n],[which-lack-n:partic],V
1140,Hasan,tarwanw,[tarwa-nw],[children-poss:1S],N
1141,Hasan,tftasn,[t-f-t-a-sn],[2S-give:ao-dat-3PM],V
1142,Hasan,t,[t],[Obj:3MS],
1143,Hasan,innad,[i-nna-d],[3MS-say:pf-deic],V
1144,Hasan,itkkist,[i-t-kkis-t],[remove:pf-2MS],V
1145,Hasan,t!amzt,[t-!amz-t],[2S-hold:pf-2S],V
1146,Hasan,gis,[gi-s],[in-3MS],
1147,Hasan,imikk,[imikk],[little],
1148,Hasan,tfasn,[t-f-a-sn],[3S-give:pf-dat 3PM],V
1149,Hasan,imikk,[imikk],[little],
1150,,New_Sentence,New_Sentence,New_Sentence,
1151,Hasan,awa,[awa],[so],
1152,Hasan,tamʁart,[ta-mʁar-t],[FSCS-woman],N
1153,Hasan,n,[n],[n],
1154,Hasan,ʁwalli,[ʁ-wa-lli],[DemPronMS:this one-RelPro],
1155,Hasan,ifa,[i-fa],[3MS-give:pf],V
1156,Hasan,jas,[i-a-s],[to-dat-3S],
1157,Hasan,!rbbi,[!rbbi],[God],N
1158,Hasan,kra,[kra],[some],
1159,Hasan,n,[n],[n],
1160,Hasan,zzin,[zzin],[beauty],N
1161,Hasan,!amru,[!amr-u],[order of],N
1162,Hasan,!llah,[!llah],[God],N
1163,Hasan,u,[u],[u],
1164,Hasan,lʕaʒajb,[l-ʕaʒajb],[oddities,N
1165,Hasan,tskr,[t-skr],[2S-do:ao],V
1166,Hasan,ħtta,[ħtta],[even],
1167,Hasan,nttat,[nttat],[3FS:her],
1168,Hasan,ʁ,[ʁ],[to],
1169,Hasan,ħasan,[ħasan],[Hassan],N
1170,Hasan,zund,[zund],[a-s],
1171,Hasan,iwis,[iwi-s],[son-3S],N
1172,Hasan,d,[d],[and],
1173,Hasan,ħasan,[ħasan],[Hassan],N
1174,Hasan,ʁd,[ʁd],[or],
1175,Hasan,ntta,[ntta],[3MS:him],
1176,Hasan,inna,[inna],[what],V
1177,Hasan,s,[s],[3S],
1178,Hasan,as,[a-s],[dat:3MS],
1179,Hasan,tnna,[t-nna],[3FS-say:pf],V
1180,Hasan,rat,[rad],[RAD:Fut],
1181,Hasan,tid,[t-id],[Obj:3S-deic],
1182,Hasan,jawi,[i-awi],[3MS-bring:Impf],V
1183,Hasan,ħtta,[ħtta],[even],
1184,Hasan,ʁ,[ʁ],[at],
1185,Hasan,liχrt,[l-iχrt],[the last day],N
1186,Hasan,New_Sentence,New_Sentence,New_Sentence,
1187,Hasan,inkr,[i-nkr],[3MS-get up:pf],V
1188,Hasan,ʁwalli,[ʁ-wa-lli],[DemPronMS:this one-RelPro],
1189,Hasan,iddu,[i-ddu],[3MS-go:ao],V
1190,Hasan,s,[s],[to],
1191,Hasan,lħiʒʒ,[l-ħiʒʒ],[pilgrimage],N
1192,Hasan,ħasan,[ħasan],[Hassan],N
1193,Hasan,iʁama,[i-ʁama],[3MS-stay:pf],V
1194,Hasan,ʁ,[ʁ],[at],
1195,Hasan,lqhwa,[l-qhwa],[the coffee],N
1196,Hasan,ikks,[i-kks],[3MS-remove:pf],V
1197,Hasan,gis,[gi-s],[in-3MS],
1198,Hasan,ja,[ja],[ja],
1199,Hasan,ʕadad,[ʕadad],[number],N
1200,Hasan,llflus,[ll-flus],[n:of-the money],N
1201,Hasan,isʁ,[i-sʁ],[3MS-buy:pf],V
1202,Hasan,lkamjujat,[l-kamjujat],[the trucks],N
1203,Hasan,d,[d],[and],
1204,Hasan,lfirmat,[l-firma-t],[the farms],N
1205,Hasan,dar,[dar],[at],
1206,Hasan,listiʕmar,[l-istiʕmar],[the-colonialism],N
1207,Hasan,lli,[lli],[RelPro],
1208,Hasan,ittffaʁn,[i-tt-ffaʁ-n],[3MS-tt-go out-n:partic],V
1209,Hasan,tamazirt,[ta-mazir-t],[MFSS-country],N
1210,Hasan,isʁ,[i-sʁ],[3MS-buy:pf],V
1211,Hasan,tigwmma,[tigwmma],[PFFS-house],N
1212,Hasan,d,[d],[and],
1213,Hasan,lahrja,[lahrj-a],[stores],N
1214,Hasan,llbiʕ,[ll-biʕ],[the sale],N
1215,Hasan,u,[u],[and],
1216,Hasan,ʃʃra,[ʃʃra],[purchase],N
1217,Hasan,issχdm,[i-ss-χdm],[3MS-caus:work:pf],V
1218,Hasan,ajt,[ajt],[the people],
1219,Hasan,tmazirt,[t-mazir-t],[FSCS-country],N
1220,Hasan,ig,[i-g],[3MS-be:ao],V
1221,Hasan,abrʒwazi,[a-brʒwaz-i],[MFSS-Bourgeois],N
1222,Hasan,f,[f],[for],
1223,Hasan,ugaju,[u-gaju],[SMCS-head],N
1224,Hasan,ns,[n-s],[PossDet:3S],
1225,Hasan,New_Sentence,New_Sentence,New_Sentence,
1226,Hasan,ara,[ara],[2S:give:ao],V
1227,Hasan,tamʁart,[ta-mʁar-t],[FSCS-woman],N
1228,Hasan,llħaʒʒ,[ll-ħaʒʒ],[the pilgrim],N
1229,Hasan,ar,[ar],[AR],
1230,Hasan,taru,[t-aru],[2FS-birth],V
1231,Hasan,tiri,[t-iri],[3FS-wan:pf],V
1232,Hasan,islman,[i-slm-an],[fish:PM],N
1233,Hasan,tini,[t-ini],[2FS-say:pf],V
1234,Hasan,jas,[i-a-s],[to-dat-3S],
1235,Hasan,walu,[walu],[nothing],N
1236,Hasan,aʁar,[aʁar],[just],
1237,Hasan,a,[a-d],[AD:Comp],
1238,Hasan,jjid,[jji-d],[1S:me-deic],
1239,Hasan,tawit,[t-awi-t],[2S-bring:ao],V
1240,Hasan,islman,[i-slm-an],[fish:PM],N
1241,,New_Sentence,New_Sentence,New_Sentence,
1242,Hasan,l!bħr,[l-!bħr],[the sea],N
1243,Hasan,n,[n],[n],
1244,Hasan,ann,[a-nn],[DemDet-Deic:that],
1245,Hasan,tmazirt,[t-mazir-t],[3FSCS-country],N
1246,Hasan,ikwra,[i-kwra],[3MS-rent:pf],V
1247,Hasan,t,[t],[Obj:3MS],
1248,Hasan,ugllid,[u-gllid],[SMCS-the king],N
1249,Hasan,i,[i],[to],
1250,Hasan,jan,[ja-n],[one:M],
1251,Hasan,wudaj,[u-udaj],[to-jewish],N
1252,Hasan,ikwra,[i-kwra],[3MS-rent:pf],V
1253,Hasan,kullu,[kullu],[all],
1254,Hasan,l!bħr,[l-!bħr],[the sea],N
1255,Hasan,bifandi,[bifandi],[forbidden],
1256,Hasan,mag,[mad],[what],
1257,Hasan,gis,[gi-s],[in-3MS],
1258,Hasan,igwmmrn,[i-gwmmr-n],[3MS-show oneself-n:partic],V
1259,Hasan,aʁar,[aʁar],[just],
1260,Hasan,iburka,[i-burka],[boats:PL],N
1261,Hasan,ns,[n-s],[PossDet:3S],
1262,Hasan,ntta,[ntta],[3MS:him],
1263,Hasan,d,[d],[and],
1264,Hasan,ibħrijn,[i-bħri-jn],[PMFS-sailor],N
1265,Hasan,iχddamn,[i-χddam-n],[PMFS-worker],N
1266,Hasan,ns,[n-s],[PossDet:3S],
1267,Hasan,ar,[ar],[AR],
1268,Hasan,ddfaʕn,[ddfaʕ-n],[push:ao-n],V
1269,Hasan,i,[i],[to],
1270,Hasan,luzinat,[l-uzin-at],[the factories],N
1271,Hasan,wwudaj,[ww-udaj],[w-to-jewish],N
1272,Hasan,bifandi,[bifandi],[forbidden],
1273,Hasan,is,[is],[is],
1274,Hasan,rat,[rad],[RAD:Fut],
1275,Hasan,taft,[t-af-t],[2S-find:ao],V
1276,Hasan,islman,[i-slm-an],[fish:PM],N
1277,Hasan,ʁ,[ʁ],[in],
1278,Hasan,ann,[a-nn],[DemDet-Deic:that],
1279,Hasan,tmazirt,[t-mazir-t],[3FSCS-country],N
1280,Hasan,ismun,[i-smun],[3MS-gather:pf],V
1281,Hasan,tn,[tn],[Obj:3MP],
1282,Hasan,kullu,[kullu],[all],
1283,Hasan,wdaj,[udaj],[jewish],N
1284,Hasan,New_Sentence,New_Sentence,New_Sentence,
1285,Hasan,iggall,[i-ggall],[3MS-swear:pf],V
1286,Hasan,ħasan,[ħasan],[Hassan],N
1287,Hasan,bu,[bu],[owner],
1288,Hasan,wmarg,[u-marg],[SMCS-song],N
1289,Hasan,tagallit,[ta-gall-it],[FFSS-swear],N
1290,Hasan,ns,[n-s],[PossDet:3S],
1291,Hasan,mqqorn,[mqqor-n],[3PM:grow:pf],V
1292,Hasan,asar,[asar],[asar],
1293,Hasan,d,[d],[and],
1294,Hasan,jiwi,[i-iwi],[3MS-bring:pf],V
1295,Hasan,islman,[i-slm-an],[fish:PM],N
1296,Hasan,i,[i],[dat],
1297,Hasan,χtalli,[χ-ta-lli],[DemPronFS-RelPro] ,
1298,Hasan,ittarun,[i-tt-aru-n],[which-2FS-birth-partic],V
1299,Hasan,inna,[inna],[what],V
1300,Hasan,ʁ,[ʁ],[where],
1301,Hasan,llan,[lla-n],[be:pf-3PM],V
1302,Hasan,iddu,[i-ddu],[3MS-go:ao],V
1303,Hasan,ħasan,[ħasan],[Hassan],N
1304,Hasan,istara,[i-stara],[3MS-take a walk:pf],V
1305,Hasan,kullu,[kullu],[all],
1306,Hasan,lmdint,[l-mdin-t],[the city],N
1307,Hasan,ar,[ar],[AR],
1308,Hasan,ittlli,[i-ttlli],[3MS-search:ao],V
1309,Hasan,s,[s],[for],
1310,Hasan,islman,[i-slm-an],[fish:PM],N
1311,Hasan,jiliħ,[i-i-liħ],[3MS-be missing:ao],V
1312,Hasan,as,[a-s],[dat-3S],
1313,Hasan,tn,[tn],[Obj:3MP],
1314,Hasan,iftu,[i-ftu],[3MS-go way:pf],V
1315,Hasan,isʁ,[i-sʁ],3MSi-buy:pf],V
1316,Hasan,ssbib,[ssbib],[nylon thread],N
1317,Hasan,d,[d],[and],
1318,Hasan,tassnnart,[ta-ssnnar-t],[FFSS-the hook],N
1319,Hasan,d,[d],[and],
1320,Hasan,uʁanim,[u-ʁanim],[SMCS-reed],N
1321,Hasan,iddu,[i-ddu],[3MS-go:ao],V
1322,Hasan,s,[s],[at],
1323,Hasan,!trf,[!trf],[beside],
1324,Hasan,l!bħr,[l-!bħr],[the sea],N
1325,Hasan,a,[a-d],[AD:Comp],
1326,Hasan,jgwmr,[i-gwmr],[3MS-be shown:ao],V
1327,,New_Sentence,New_Sentence,New_Sentence,
1328,Hasan,jgwmr,[i-gwmr],[3MS-be shown:pf],V
1329,Hasan,zzʁ,[zzʁ],[from],
1330,Hasan,zikk,[zikk],[early],
1331,Hasan,sbaħ,[sbaħ],[morning],N
1332,Hasan,ar,[ar],[AR],
1333,Hasan,tiwuttʃi,[ti-w-uttʃi],[poss-to-the food],N
1334,Hasan,ur,[ur],[neg],
1335,Hasan,jumiz,[i-umiz],[3MS-hold:pf],V
1336,Hasan,abla,[abla],[it is necessary that],
1337,Hasan,ja,[ja],[one],
1338,Hasan,ttslmt,[tt-slm-t],[FSCS-fish],N
1339,Hasan,ann,[a-nn],[DemDet-Deic:that],
1340,Hasan,taslmt,[ta-slm-t],[FFSS-fish small],N
1341,Hasan,rag,[rag],[RAD:Fut],
1342,Hasan,gis,[gi-s],[in-3MS],
1343,Hasan,jili,[i-ili],[3MS-be:pf],V
1344,Hasan,!rbʕa,[!rbʕa],[four],
1345,Hasan,kilu,[kilu],[one kilogram],
1346,,New_Sentence,New_Sentence,New_Sentence,
1347,Hasan,mddn,[mddn],[people],N
1348,Hasan,llmdintlli,[ll-mdin-t-lli],[the town-RelPro] ,N
1349,Hasan,sqqrbln,[sqqrbl-n],[caus:bother:pf-3PM],V
1350,Hasan,tt,[tt],[Obj:3FS],
1351,Hasan,ar,[ar],[AR],
1352,Hasan,tllin,[t-lli-n],[t-lli-3PM],V
1353,Hasan,s,[s],[with],
1354,Hasan,ħasan,[ħasan],[Hassan],N
1355,Hasan,aggwnnn,[aggw-n-nn],[take a look:ao-3MP-Deic],V
1356,Hasan,s,[s],[at],
1357,Hasan,lqhwa,[l-qhwa],[the coffee],N
1358,Hasan,jiliħasn,[i-i-liħ-a-sn],[3MS-be missing:ao-dat:3MP],V
1359,Hasan,t,[t],[Obj:3S],
1360,Hasan,kkin,[kki-n],[pass:pf-3PM],V
1361,Hasan,kullu,[kullu],[all],
1362,Hasan,lmdint,[l-mdin-t],[the city],N
1363,Hasan,New_Sentence,New_Sentence,New_Sentence,
1364,Hasan,nttan,[nttan],[3MS:him],
1365,Hasan,aʁar,[aʁar],[just],
1366,Hasan,!trf,[!trf],[near],
1367,Hasan,l!bħr,[l-!bħr],[the sea],N
1368,Hasan,ar,[ar],[AR],
1369,Hasan,ikkat,[i-kkat],[3MS-play:Impf],V
1370,Hasan,l!utar,[l-!utar],[the-lute],N
1371,Hasan,had,[had],[presentative],
1372,Hasan,udaj,[udaj],[jewish],N
1373,Hasan,juʃkad,[i-uʃka-d],[3MS-come:pf-deic],V
1374,Hasan,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
1375,Hasan,jini,[i-ini],[3MS-say:ao],V
1376,Hasan,jas,[i-a-s],[to-dat-3S],
1377,Hasan,ʕalajkumssalam,[ʕalajkumssalam],[peace on you],
1378,Hasan,i!zr,[i-!zr],[3MS-see:ao],V
1379,Hasan,taslmt,[ta-slm-t],[FFSS-fish-small],N
1380,Hasan,iggr,[i-ggr],[3MS-play:pf],V
1381,Hasan,as,[a-s],[dat-3S],
1382,Hasan,issn,[i-ssn],[3MS-know:pf],V
1383,Hasan,mag,[mad],[what],
1384,Hasan,gis,[gi-s],[in-3MS],
1385,Hasan,illan,[i-lla-n],[3MS-be-n:partic],V
1386,Hasan,jini,[i-ini],[3MS-say:ao],V
1387,Hasan,zznzijji,[ss-nz-i-jji],[sell-dat-1S],V
1388,Hasan,nna,[nna],[DemDet:that],
1389,Hasan,taslmt,[ta-slm-t],[FFSS-fish-small],N
1390,,New_Sentence,New_Sentence,New_Sentence,
1391,Hasan,inna,[i-nna],[3MS-say:pf],V
1392,Hasan,jas,[i-a-s],[to-dat-3S],
1393,Hasan,ħasan,[ħasan],[Hassan],N
1394,Hasan,u!llah,[u-!llah],[by God],N
1395,Hasan,ur,[ur],[neg],
1396,Hasan,tt,[tt],[Obj:3S],
1397,Hasan,dari,[dar-i],[at-1S],
1398,Hasan,ttawit,[tt-awi-t],[2S-bring-Obj],V
1399,Hasan,waχa,[waχa],[even if],
1400,Hasan,d,[d],[and],
1401,Hasan,juzzr,[i-uzzr],[3MS-uzzr],V
1402,Hasan,!rbbi,[!rbbi],[God],N
1403,Hasan,ula,[ula],[or],
1404,Hasan,lmalajka,[l-malajka],[the angels],N
1405,Hasan,ns,[n-s],[PossDet:3S],
1406,Hasan,aʃku,[aʃku],[because],
1407,Hasan,riχ,[ri-χ],[want:pf-1S],V
1408,Hasan,tt,[tt],[Obj:3FS],
1409,Hasan,i,[i],[for],
1410,Hasan,jnna,[jnna],[mother:poss1S],N
1411,Hasan,ur,[ur],[neg],
1412,Hasan,tgi,[t-g-i],[3F-be:pf],V
1413,Hasan,lflus,[l-flus],[money],N
1414,Hasan,ur,[ur],[neg],
1415,Hasan,tgi,[t-g-i],[3F-be:pf],V
1416,Hasan,ddahab,[ddahab],[gold],N
1417,,New_Sentence,New_Sentence,New_Sentence,
1418,Hasan,jiri,[i-iri],[3MS-want:ao],V
1419,Hasan,wdaj,[udaj],[jewish],N
1420,Hasan,a,[a-d],[AD:Comp],
1421,Hasan,stt,[stt],[stt],
1422,Hasan,isʁ,[i-sʁ],[3MS-buy:pf],V
1423,Hasan,s,[s],[with],
1424,Hasan,ja,[ja],[some],
1425,Hasan,llʕadad,[ll-ʕadad],[number],N
1426,Hasan,llmal,[ll-mal],[of money],N
1427,Hasan,jagwi,[i-agwi],[3MS-refuse:pf],V
1428,Hasan,jas,[i-a-s],[to-dat-3S],
1429,Hasan,ħasan,[ħasan],[Hassan],N
1430,Hasan,jini,[i-ini],[3MS-say:ao],V
1431,Hasan,jas,[i-a-s],[to-dat-3S],
1432,Hasan,udaj,[udaj],[jewish],N
1433,Hasan,awa,[awa],[so],
1434,Hasan,ilmma,[ilmma],[once again],
1435,Hasan,ra,[ra],[RA],
1436,Hasan,nddu,[n-ddu],[1P-go away:ao],V
1437,Hasan,nkki,[nkki],[1S:me],N
1438,Hasan,dik,[di-k],[with-2S],
1439,Hasan,dar,[dar],[at],
1440,Hasan,ugllid,[u-gllid],[SMCS-the king],N
1441,Hasan,llmdint,[ll-mdin-t],[the town],N
1442,Hasan,aʃku,[aʃku],[because],
1443,Hasan,kwriʁ,[kwri-ʁ],[rent:pf-1S],V
1444,Hasan,dars,[dar-s],[at-3S],
1445,Hasan,l!bħr,[l-!bħr],[the sea],N
1446,Hasan,a,[a-d],[AD:Comp],
1447,Hasan,!nzr,[!n-zr],[1P-see:ao],V
1448,Hasan,is,[is],[if],
1449,Hasan,illa,[i-lla],[3MS-be:pf],V
1450,Hasan,ʁajad,[ʁ-aja-d],[DemPro-Deic:this],
1451,Hasan,s,[s],[in],
1452,Hasan,lqqanun,[l-qqanun],[the law],N
1453,Hasan,nʁd,[nʁd],[nʁd],
1454,Hasan,uhu,[uhu],[no],
1455,,New_Sentence,New_Sentence,New_Sentence,
1456,Hasan,jini,[i-ini],[3MS-say:ao],V
1457,Hasan,jas,[i-a-s],[to-dat-3S],
1458,Hasan,ħasan,[ħasan],[Hassan],N
1459,Hasan,!jallah,[!ja-llah],[let' go O-Allah],N
1460,Hasan,zid,[zid],[advance:Imper],V
1461,Hasan,jasi,[i-asi],[3MS-take:ao],
1462,Hasan,ħasan,[ħasan],[Hassan],N
1463,Hasan,l!utar,[l-!utar],[the-lute],N
1464,Hasan,ns,[n-s],[PossDet:3S],
1465,Hasan,d,[d],[and],
1466,Hasan,ssbib,[ssbib],[nylon thread],N
1467,Hasan,ttslmt,[tt-slm-t],[FSCS-fish],N
1468,Hasan,balakn,[balak-n],[go away:pf-3PM],V
1469,Hasan,dar,[dar],[at],
1470,Hasan,ugllid,[u-gllid],[SMCS-the king],N
1471,Hasan,New_Sentence,New_Sentence,New_Sentence,
1472,Hasan,inna,[i-nna],[3MS-say:pf],V
1473,Hasan,wgllid,[u-gllid],[SMCS-the king],N
1474,Hasan,mat,[mat],[ what with],
1475,Hasan,trit,[t-ri-t],[2MS-want:ao],V
1476,Hasan,a,[a],[voc],
1477,Hasan,wdaj,[udaj],[jewish],N
1478,Hasan,is,[is],[is],
1479,Hasan,illa,[i-lla],[3MS-be:pf],V
1480,Hasan,ma,[ma],[what],
1481,Hasan,jak,[i-a-k],[to-dat-2MS],
1482,Hasan,ittʕaddan,[i-ttʕadda-n],[3MS-tt-offend-n:partic],V
1483,Hasan,f,[f],[for],
1484,Hasan,l!bħr,[l-!bħr],[the sea],N
1485,,New_Sentence,New_Sentence,New_Sentence,
1486,Hasan,jini,[i-ini],[3MS-say:ao],V
1487,Hasan,jas,[i-a-s],[to-dat-3S],
1488,Hasan,ssijid,[ssijid],[the man],N
1489,Hasan,ad,[a-d],[DemDet-Deic:this] ,
1490,Hasan,ihʒm,[i-hʒm],[3MS-attack:pf],V
1491,Hasan,f,[f],[for],
1492,Hasan,l!bħr,[l-!bħr],[the sea],N
1493,Hasan,nkki,[nkki],[1S:me],N
1494,Hasan,!ttafʁ,[!ttaf-ʁ],[acquire:pf-1S],V
1495,Hasan,inw,[in-w],[PossDet:1S],N
1496,Hasan,lwraqq,[l-wraqq],[papers],N
1497,Hasan,ar,[ar],[AR],
1498,Hasan,ttχllasʁ,[tt-χllas-ʁ],[2S-pay:impf-1S],V
1499,Hasan,!dariba,[!dariba],[tax],N
1500,Hasan,ssijid,[ssijid],[the man],N
1501,Hasan,ad,[a-d],[DemDet-Deic:this] ,
1502,Hasan,nniʁ,[nni-ʁ],[say:pf-1S],V
1503,Hasan,as,[a-s],[dat-3S],
1504,Hasan,ara,[ara],[2S:give:ao],V
1505,Hasan,taslmt,[ta-slm-t],[FFSS-fish-small],N
1506,Hasan,ha,[ha],[presentative],
1507,Hasan,lflus,[l-flus],[money],N
1508,Hasan,ha,[ha],[presentative],
1509,Hasan,kullu,[kullu],[all],
1510,Hasan,jagwi,[i-agwi],[3MS-refuse:pf],V
1511,Hasan,ʁilad,[ʁilad],[ʁilad],
1512,Hasan,!amr,[!amr],[order:],N
1513,Hasan,!llah,[!llah],[God],N
1514,Hasan,wa,[wa],[wa],
1515,Hasan,!amrak,[!amrak],[your order],N
1516,,New_Sentence,New_Sentence,New_Sentence,
1517,Hasan,inna,[i-nna],[3MS-say:pf],V
1518,Hasan,wgllid,[u-gllid],[SMCS-the king],N
1519,Hasan,i,[i],[to],
1520,Hasan,ħasan,[ħasan],[Hassan],N
1521,Hasan,ʕlaʃ,[ʕlaʃ],[why],
1522,Hasan,a,[a],[voc],
1523,Hasan,jafruχ,[i-a-fruχ],[MFSS-boy],N
1524,Hasan,tddit,[t-ddi-t],[2S-go to:pf],V
1525,Hasan,tgwmrt,[t-gwmr-t],[2S-stash:pf],V
1526,Hasan,ʁ,[ʁ],[at],
1527,Hasan,l!bħr,[l-!bħr],[the sea],N
1528,,New_Sentence,New_Sentence,New_Sentence,
1529,Hasan,ʁwad,[ʁ-wa-d],[DemPronMS-Deic:this one],
1530,Hasan,ikwra,[i-kwra],[3MS-rent:pf],V
1531,Hasan,l!bħr,[l-!bħr],[the sea],N
1532,Hasan,tddut,[t-ddu-t],[2S-go:ao],
1533,Hasan,kijji,[kijji],[you:MS],N
1534,Hasan,tgwmrt,[t-gwmr-t],[2S-stash:pf-dat3S],V
1535,Hasan,as,[a-s],[dat-3S],
1536,Hasan,gis,[gi-s],[in-3MS],
1537,Hasan,maχ,[maχ],[why],
1538,Hasan,jini,[i-ini],[3MS-say:ao],V
1539,Hasan,jas,[i-a-s],[to-dat-3S],
1540,Hasan,ħasan,[ħasan],[Hassan],N
1541,Hasan,a,[a],[voc],
1542,Hasan,jagllid,[i-a-gllid],[MFSS-the king],N
1543,Hasan,nkki,[nkki],[1S:me],N
1544,Hasan,dari,[dar-i],[at-1S],
1545,Hasan,lħaqq,[l-ħaqq],[the-truth],N
1546,Hasan,mas,[ma-s],[ what with],
1547,Hasan,a,[a-d],[AD:Comp],
1548,Hasan,gwmmrʁ,[gwmmr-ʁ],[show oneself:pf-1S],V
1549,Hasan,ʁ,[ʁ],[in],
1550,Hasan,tizzumt,[tizzumt],[bottom],N
1551,Hasan,!llbħr,[!ll-bħr],[of the sea],N
1552,Hasan,ttjamazʁ,[tt-j-amaz-ʁ],[tt-j-catch:ao-1S],V
1553,Hasan,ʒʒu,[ʒʒu],[never],
1554,Hasan,f,[f],[for],
1555,Hasan,islman,[i-slm-an],[fish:PM],N
1556,Hasan,jini,[i-ini],[3MS-say:ao],V
1557,Hasan,jas,[i-a-s],[to-dat-3S],
1558,Hasan,udaj,[udaj],[jewish],N
1559,Hasan,uhu,[uhu],[no],
1560,Hasan,jini,[i-ini],[3MS-say:ao],V
1561,Hasan,jas,[i-a-s],[to-dat-3S],
1562,Hasan,daʁ,[daʁ],[once again],
